"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
32,1,0.137931034482759,0.448275862068966,6,27
32,2,0.137931034482759,0.413793103448276,5,19
32,3,0.172413793103448,0.413793103448276,8,18
32,4,0.172413793103448,0.379310344827586,8,21
32,5,0.172413793103448,0.413793103448276,8,21
32,6,0.103448275862069,0.379310344827586,3,18
32,7,0,0.379310344827586,0,19
32,8,0.0689655172413793,0.275862068965517,3,10
32,9,0.103448275862069,0.482758620689655,4,55
32,10,0.137931034482759,0.413793103448276,5,17
32,11,0,0.482758620689655,0,25
32,12,0.241379310344828,0.413793103448276,13,19
32,13,0.0344827586206897,0.620689655172414,1,35
32,14,0.241379310344828,0.413793103448276,10,18
32,15,0.103448275862069,0.275862068965517,4,11
32,16,0.0689655172413793,0.310344827586207,2,15
32,17,0.0344827586206897,0.275862068965517,1,12
32,18,0.310344827586207,0.448275862068966,18,23
32,19,0.103448275862069,0.413793103448276,4,17
32,20,0,0.413793103448276,0,19
32,21,0.482758620689655,0.551724137931034,29,70
32,22,0.0344827586206897,0.379310344827586,1,15
32,23,0.0689655172413793,0.344827586206897,3,16
32,24,0.137931034482759,0.241379310344828,4,9
32,25,0.0344827586206897,0.344827586206897,1,15
32,26,0,0.103448275862069,0,4
32,27,0.137931034482759,0.379310344827586,5,15
32,28,0.310344827586207,0.482758620689655,19,51
32,29,0.137931034482759,0.275862068965517,4,10
32,30,0.0689655172413793,0.344827586206897,2,14
32,31,0.206896551724138,0.482758620689655,11,53
32,32,0.0344827586206897,0.413793103448276,1,20
32,33,0.172413793103448,0.413793103448276,10,24
32,34,0.310344827586207,0.517241379310345,16,26
32,35,0.0689655172413793,0.310344827586207,2,14
